t_day,SO3,SO4,SO5,SNH_eff,Ntot_eff,TSS_eff,sludge_h,kla_sum
0.0,1.3630498562761186,2.0317750516190807,0.2991380016221164,2.106094178559902,0.7694326740722875,14.10625233981701,1.3391022317358527,564.0
0.010416666666666666,1.3724871815364372,2.0404925229195308,0.2999722630996705,2.1060620318119336,0.769432217489108,14.064475062877584,1.0247787476887154,564.0
0.020833333333333332,1.3883626939015794,2.059319805671149,0.3026636409032463,2.1060276137246468,0.7694316261814783,13.980954149835139,1.0200818790507002,564.0
0.03125,1.408930835507682,2.0880397059553966,0.3075398667824345,2.10597336147818,0.7694302223609162,13.86810053620891,1.0134008895817799,564.0
0.041666666666666664,1.433503879124469,2.125969439413742,0.3147462303399177,2.1058537791288336,0.76942635854421,13.741446966183009,1.005197567481333,564.0
0.05208333333333333,1.4622377697540117,2.1727846821297963,0.32446357955925353,2.1055839637023444,0.7694171223584029,13.61472947581596,0.9958965719287598,564.0
0.0625,1.4958251738597648,2.2287491498007164,0.3369736834818246,2.1050352260681895,0.7693982996198853,13.496111698008974,0.9857488358637663,564.0
0.07291666666666666,1.5347744138985806,2.2941079397503454,0.35267420424804613,2.104038856129219,0.769364604223834,13.389738980608922,0.9748980255943281,564.0
0.08333333333333333,1.579219045034231,2.368618026147742,0.37198578679038696,2.1023986073235634,0.7693101692501217,13.296706217932856,0.9633975141163487,564.0
0.09375,1.6223918529370736,2.443945097929461,0.3943467904161063,2.099783186922444,0.7692251153367602,13.236025636231282,0.9524556206455768,564.0
0.10416666666666666,1.6756895432246015,2.52978398799585,0.4199144933747982,2.0961990325422857,0.769110825010327,13.164504079633536,0.9401824246805148,564.0
0.11458333333333333,1.7318534101847018,2.6196901014581275,0.45019357288122336,2.0913834470818187,0.7689599558346447,13.104153994794254,0.9265121796870892,564.0
0.125,1.7849723241660627,2.7052799825212177,0.48331258443393343,2.0849191579024478,0.7687605122327554,13.068524523054776,0.9133982935322935,564.0
0.13541666666666666,1.8447784555309965,2.7952901376540846,0.5189550281703278,2.077151709829111,0.7685236365358498,13.028541417372221,0.8996671092992752,564.0
0.14583333333333331,1.9066816378500697,2.8863700090454953,0.5591198239033222,2.0677952790422074,0.7682403286206148,12.998953655004389,0.884755770279517,564.0
0.15625,1.9653726431357668,2.9720262298864055,0.6018067635491174,2.056416665278076,0.7678965654429908,12.98800955067824,0.870301360416551,564.0
0.16666666666666666,2.030597404443111,3.0622035817507873,0.6477272427109244,2.0435883876562815,0.767507798859398,12.978127482446784,0.85982059306656,564.0
0.17708333333333331,2.097106008386729,3.152045829764504,0.6987527006661425,2.0286688931886623,0.767051735914864,12.982147307446775,0.8628805621798136,564.0
0.1875,2.160328326956432,3.235831844509547,0.7509004344640727,2.011532031513279,0.7665202959052414,12.997338330830617,0.8658843651853537,564.0
0.19791666666666666,2.221452706073327,3.312434720880715,0.8033986521306128,1.9915954563835871,0.7658892655532344,13.026280981863126,0.8676567255156544,564.0
0.20833333333333331,2.280181942736768,3.381427065975967,0.853187283114275,1.9689505062976282,0.7651532744378259,13.06205867348414,0.8708562962903805,564.0
0.21875,2.333368940653712,3.4415471766742027,0.8987889478195098,1.943795539525256,0.7643092957208939,13.09868539040424,0.8715429471482312,564.0
0.22916666666666666,2.379723562886958,3.4923624533334094,0.9395517096549877,1.916403445040893,0.7633565407480654,13.131009133511007,0.8713761003774051,564.0
0.23958333333333331,2.417041006717491,3.5314939801343077,0.9736088779331392,1.8868781650295074,0.7622884609007382,13.157588843752928,0.8723676719167615,564.0
